id_transaccion,fecha_hora,hora,dia_semana,producto,monto,monto_promedio_usuario,saldo_anterior,saldo_posterior,destinatario_nuevo,hora_inusual,velocidad_operacion,llamada_reciente,cambio_dispositivo,edad,usuario_nuevo,dias_desde_registro,cantidad_operaciones_dia,operaciones_ultima_hora,alertas_ignoradas,distancia_operaciones,ubicacion_inusual,puntaje_riesgo,nivel_riesgo,fraude
48118,2026-12-01 03:30:00,3,1,Yape,765.68,995.9,2096.01,1330.33,0,0,40,0,0,51,0,1654,1,2,0,2.54,0,0,Bajo,0
48119,2026-12-01 03:40:00,3,1,Compra,664.85,800.93,978.48,313.63,0,0,151,0,0,53,0,199,6,0,0,8.73,0,1,Bajo,0
48120,2026-12-01 03:50:00,3,1,Yape,30.04,696.86,9270.52,9240.48,0,0,56,1,0,77,0,234,4,0,0,0.96,1,3,Medio,0
48121,2026-12-01 04:00:00,4,1,Transferencia,40.98,223.02,2312.74,2271.76,1,0,63,0,0,34,0,1238,7,3,0,9.54,0,1,Bajo,0
48122,2026-12-01 04:10:00,4,1,Yape,267.3,391.76,9333.58,9066.28,0,0,36,0,0,80,0,2931,3,2,1,2.71,0,0,Bajo,0
48123,2026-12-01 04:20:00,4,1,Compra,49.02,739.7,3542.15,3493.13,1,0,119,0,0,54,0,1049,2,1,0,8.35,0,1,Bajo,0
48124,2026-12-01 04:30:00,4,1,Yape,818.2,502.28,818.2,0.0,0,1,16,0,0,37,0,2159,2,0,0,4.36,0,2,Bajo,0
48125,2026-12-01 04:40:00,4,1,Pago de servicios,27.13,774.17,4811.23,4784.1,0,0,20,0,0,43,0,1452,2,2,0,24.2,0,1,Bajo,0
48126,2026-12-01 04:50:00,4,1,Yape,115.37,678.77,2027.85,1912.48,0,0,15,0,1,18,0,2250,3,2,0,1.61,1,5,Alto,1
48127,2026-12-01 05:00:00,5,1,Yape,301.23,493.04,4606.14,4304.91,0,0,161,0,0,78,0,534,1,2,0,0.55,0,1,Bajo,0
48128,2026-12-01 05:10:00,5,1,Compra,1067.95,368.27,5537.88,4469.93,0,0,116,0,0,67,0,764,1,1,0,2.31,0,0,Bajo,0
48129,2026-12-01 05:20:00,5,1,Transferencia,243.66,202.24,6135.64,5891.98,0,0,171,0,0,68,0,949,2,0,1,1.94,1,3,Medio,0
48130,2026-12-01 05:30:00,5,1,Yape,335.78,468.92,9428.49,9092.71,1,1,12,1,0,76,0,446,6,0,0,2.04,1,6,Alto,1
48131,2026-12-01 05:40:00,5,1,Yape,292.21,690.31,8287.56,7995.35,1,0,143,0,0,76,1,2133,5,2,0,1.45,0,2,Bajo,0
48132,2026-12-01 05:50:00,5,1,Compra,626.81,118.92,626.81,0.0,0,0,8,0,0,22,0,1367,5,4,0,0.71,1,5,Alto,1
48133,2026-12-01 06:00:00,6,1,Transferencia,332.9,351.31,8905.31,8572.41,0,1,42,0,0,26,0,1503,7,1,0,2.34,0,1,Bajo,0
48134,2026-12-01 06:10:00,6,1,Yape,511.7,177.86,2089.86,1578.16,0,0,152,1,0,48,0,2042,3,0,0,11.73,0,3,Medio,0
48135,2026-12-01 06:20:00,6,1,Yape,521.92,327.34,2497.57,1975.65,1,1,45,0,0,19,0,1596,3,1,1,9.09,0,2,Bajo,0
48136,2026-12-01 06:30:00,6,1,Yape,727.48,816.55,8158.19,7430.71,0,0,5,0,0,45,0,1778,5,0,0,0.55,0,1,Bajo,0
48137,2026-12-01 06:40:00,6,1,Yape,27.84,425.84,5140.03,5112.19,0,0,140,0,1,60,0,2555,1,0,0,4.4,0,2,Bajo,0
48138,2026-12-01 06:50:00,6,1,Yape,53.45,878.34,4122.64,4069.19,0,0,84,0,0,45,0,2117,8,0,0,6.94,1,2,Bajo,0
48139,2026-12-01 07:00:00,7,1,Yape,481.37,745.24,481.37,0.0,0,0,105,0,0,42,0,1130,4,0,0,8.53,0,0,Bajo,0
48140,2026-12-01 07:10:00,7,1,Pago de servicios,1743.52,398.23,3117.21,1373.69,0,1,14,0,0,71,0,2136,3,0,0,0.43,0,6,Alto,1
48141,2026-12-01 07:20:00,7,1,Pago de servicios,338.74,203.97,6175.81,5837.07,0,0,29,0,0,57,1,149,2,0,0,3.37,0,1,Bajo,0
48142,2026-12-01 07:30:00,7,1,Yape,189.09,51.92,940.62,751.53,1,0,165,0,0,25,0,240,3,0,0,8.3,0,4,Medio,0
48143,2026-12-01 07:40:00,7,1,Pago de servicios,655.48,453.6,5533.62,4878.14,0,0,176,0,0,36,0,2109,0,0,1,4.0,0,1,Bajo,0
48144,2026-12-01 07:50:00,7,1,Yape,917.31,528.45,917.31,0.0,1,0,51,0,1,47,0,2176,5,0,0,6.34,0,3,Medio,0
48145,2026-12-01 08:00:00,8,1,Yape,479.88,475.68,6628.97,6149.09,0,0,51,0,1,44,0,1498,3,1,0,12.08,0,3,Medio,0
48146,2026-12-01 08:10:00,8,1,Yape,236.13,398.5,580.0,343.87,0,1,54,0,0,47,0,1697,3,1,0,10.34,0,2,Bajo,0
48147,2026-12-01 08:20:00,8,1,Yape,257.1,740.7,683.88,426.78,1,0,43,1,0,41,0,1446,0,2,0,5.18,0,2,Bajo,0
48148,2026-12-01 08:30:00,8,1,Compra,318.32,139.52,7219.43,6901.11,0,0,180,0,0,60,0,896,1,0,1,0.62,0,1,Bajo,0
48149,2026-12-01 08:40:00,8,1,Yape,920.87,152.6,7291.12,6370.25,0,0,139,0,1,30,0,2457,4,1,0,3.61,0,4,Medio,0
48150,2026-12-01 08:50:00,8,1,Compra,372.7,569.74,2034.85,1662.15,1,0,124,0,0,65,0,670,3,1,0,0.0,0,1,Bajo,0
48151,2026-12-01 09:00:00,9,1,Pago de servicios,377.62,79.16,955.84,578.22,1,0,80,0,0,21,0,355,5,3,1,2.89,0,3,Medio,0
48152,2026-12-01 09:10:00,9,1,Pago de servicios,636.39,427.39,7845.45,7209.06,0,0,24,0,0,50,0,856,3,2,0,0.58,0,0,Bajo,0
48153,2026-12-01 09:20:00,9,1,Recarga,232.88,236.46,7726.58,7493.7,0,0,36,0,0,44,0,350,3,1,2,0.08,0,1,Bajo,0
48154,2026-12-01 09:30:00,9,1,Yape,316.62,251.54,2013.86,1697.24,0,0,125,0,0,59,0,2087,5,2,0,1.42,0,0,Bajo,0
48155,2026-12-01 09:40:00,9,1,Yape,1745.29,510.24,2947.56,1202.27,1,1,106,1,0,36,0,2999,9,1,0,4.29,0,7,Critico,1
48156,2026-12-01 09:50:00,9,1,Yape,129.57,559.7,2200.04,2070.47,0,1,117,0,0,46,0,1179,1,0,1,5.01,0,1,Bajo,0
48157,2026-12-01 10:00:00,10,1,Pago de servicios,138.34,442.86,5489.27,5350.93,0,0,99,1,0,66,0,2145,3,1,0,6.53,0,1,Bajo,0
48158,2026-12-01 10:10:00,10,1,Pago de servicios,103.63,177.44,6463.38,6359.75,1,1,26,0,0,67,1,1636,5,0,0,5.73,0,3,Medio,0
48159,2026-12-01 10:20:00,10,1,Compra,335.53,496.92,9440.8,9105.27,0,0,128,0,0,75,0,232,3,0,0,0.09,0,0,Bajo,0
48160,2026-12-01 10:30:00,10,1,Yape,356.22,809.61,2055.89,1699.67,1,0,47,0,0,47,0,1300,7,0,0,3.13,0,1,Bajo,0
48161,2026-12-01 10:40:00,10,1,Transferencia,35.99,693.69,5290.92,5254.93,0,0,151,0,0,48,1,2674,5,0,0,5.84,0,2,Bajo,0
48162,2026-12-01 10:50:00,10,1,Yape,641.75,542.49,1155.79,514.04,1,0,73,1,0,18,0,604,1,0,0,15.21,0,3,Medio,0
48163,2026-12-01 11:00:00,11,1,Yape,82.93,184.84,4761.57,4678.64,0,0,49,0,0,64,0,2621,5,2,0,8.73,1,2,Bajo,0
48164,2026-12-01 11:10:00,11,1,Transferencia,383.81,627.11,7899.31,7515.5,0,0,5,0,1,39,0,1932,5,2,1,1.67,1,5,Alto,1
48165,2026-12-01 11:20:00,11,1,Yape,277.9,529.59,3120.4,2842.5,0,0,5,0,1,55,0,1134,5,3,0,3.45,0,3,Medio,0
48166,2026-12-01 11:30:00,11,1,Transferencia,14.39,834.03,5923.89,5909.5,0,0,110,1,0,77,0,81,2,4,0,22.08,0,2,Bajo,0
48167,2026-12-01 11:40:00,11,1,Yape,22.94,194.94,6728.63,6705.69,0,0,108,0,0,56,0,99,7,2,0,0.67,0,0,Bajo,0
48168,2026-12-01 11:50:00,11,1,Yape,79.71,419.0,1754.45,1674.74,1,1,131,1,0,72,0,1589,4,3,0,3.87,0,3,Medio,0
48169,2026-12-01 12:00:00,12,1,Yape,794.67,145.8,794.67,0.0,1,1,59,0,0,37,0,1356,3,2,1,2.29,1,6,Alto,1
48170,2026-12-01 12:10:00,12,1,Pago de servicios,37.57,547.97,1776.31,1738.74,0,0,31,0,0,24,0,2890,1,1,0,0.18,0,0,Bajo,0
48171,2026-12-01 12:20:00,12,1,Pago de servicios,743.9,908.34,5555.43,4811.53,0,0,109,0,0,18,0,938,7,0,0,1.5,0,0,Bajo,0
48172,2026-12-01 12:30:00,12,1,Yape,41.84,946.8,5852.89,5811.05,0,0,178,0,0,26,0,1292,5,0,1,4.24,1,3,Medio,0
48173,2026-12-01 12:40:00,12,1,Yape,27.5,78.71,6625.7,6598.2,0,0,144,0,0,40,0,2330,3,1,0,2.18,1,2,Bajo,0
48174,2026-12-01 12:50:00,12,1,Yape,329.2,400.61,5348.63,5019.43,0,0,27,0,0,49,0,292,7,3,1,2.17,0,0,Bajo,0
48175,2026-12-01 13:00:00,13,1,Yape,236.34,359.19,4581.9,4345.56,0,0,23,0,0,34,0,268,7,1,0,2.4,0,0,Bajo,0
48176,2026-12-01 13:10:00,13,1,Transferencia,42.11,651.57,8735.32,8693.21,0,0,48,1,0,68,0,1093,2,1,0,5.55,0,1,Bajo,0
48177,2026-12-01 13:20:00,13,1,Yape,73.55,723.04,2349.77,2276.22,1,0,162,1,1,76,0,1125,4,2,0,23.39,0,6,Alto,1
48178,2026-12-01 13:30:00,13,1,Compra,331.97,228.6,5037.28,4705.31,1,0,126,0,0,38,0,2826,5,1,0,1.46,0,1,Bajo,0
48179,2026-12-01 13:40:00,13,1,Yape,168.84,224.69,5694.61,5525.77,1,0,148,0,0,71,0,1024,3,1,0,1.29,0,1,Bajo,0
48180,2026-12-01 13:50:00,13,1,Yape,455.17,320.19,1215.21,760.04,0,0,166,1,0,23,0,1948,6,3,1,4.26,0,2,Bajo,0
48181,2026-12-01 14:00:00,14,1,Recarga,174.82,74.21,8961.74,8786.92,1,0,86,1,0,55,0,1639,7,0,1,4.92,0,2,Bajo,0
48182,2026-12-01 14:10:00,14,1,Compra,656.57,594.88,6576.08,5919.51,1,0,106,0,0,49,0,1831,2,1,2,0.76,0,2,Bajo,0
48183,2026-12-01 14:20:00,14,1,Transferencia,77.74,712.76,454.91,377.17,0,0,111,0,0,79,0,1410,4,1,1,0.64,0,0,Bajo,0
48184,2026-12-01 14:30:00,14,1,Pago de servicios,440.36,54.73,670.22,229.86,0,1,158,1,0,32,1,1589,8,2,1,3.28,0,6,Alto,1
48185,2026-12-01 14:40:00,14,1,Yape,68.86,461.27,8304.52,8235.66,1,0,25,0,0,45,1,646,5,0,0,3.18,0,2,Bajo,0
48186,2026-12-01 14:50:00,14,1,Yape,332.81,483.9,2273.82,1941.01,0,0,27,0,0,61,0,2286,4,0,1,5.61,0,0,Bajo,0
48187,2026-12-01 15:00:00,15,1,Compra,463.86,629.67,7732.93,7269.07,0,0,89,0,0,76,0,1890,3,0,0,1.54,0,0,Bajo,0
48188,2026-12-01 15:10:00,15,1,Yape,84.53,764.64,5803.86,5719.33,0,1,118,0,1,28,0,9,4,0,0,4.7,0,3,Medio,0
48189,2026-12-01 15:20:00,15,1,Compra,357.1,873.37,8627.72,8270.62,0,0,158,0,0,25,1,1907,4,2,1,0.5,0,2,Bajo,0
48190,2026-12-01 15:30:00,15,1,Recarga,429.97,198.7,6080.41,5650.44,1,0,24,1,0,39,1,745,1,2,0,0.38,0,3,Medio,0
48191,2026-12-01 15:40:00,15,1,Transferencia,403.33,426.16,6365.58,5962.25,0,0,88,0,0,55,0,1916,5,0,0,1.26,0,0,Bajo,0
48192,2026-12-01 15:50:00,15,1,Recarga,116.0,618.87,8402.83,8286.83,1,0,24,0,0,78,0,2122,4,0,0,11.79,0,2,Bajo,0
48193,2026-12-01 16:00:00,16,1,Compra,170.1,514.92,5496.38,5326.28,0,0,51,0,0,50,0,1318,1,2,0,6.99,0,0,Bajo,0
48194,2026-12-01 16:10:00,16,1,Yape,1351.78,681.73,3683.0,2331.22,0,0,38,0,0,41,0,271,7,1,0,20.26,0,1,Bajo,0
48195,2026-12-01 16:20:00,16,1,Pago de servicios,101.0,589.16,8126.81,8025.81,0,0,130,0,0,40,0,2275,3,0,0,6.06,0,0,Bajo,0
48196,2026-12-01 16:30:00,16,1,Yape,281.53,361.15,3745.6,3464.07,0,0,96,1,0,69,0,602,1,3,0,8.6,0,1,Bajo,0
48197,2026-12-01 16:40:00,16,1,Recarga,199.02,922.14,7653.9,7454.88,1,0,96,1,1,66,0,644,6,2,0,1.63,0,4,Medio,0
48198,2026-12-01 16:50:00,16,1,Pago de servicios,342.95,831.32,5738.88,5395.93,0,0,71,0,0,60,0,1942,3,0,0,3.57,0,0,Bajo,0
48199,2026-12-01 17:00:00,17,1,Compra,996.68,742.17,6100.71,5104.03,0,0,162,1,0,69,0,1339,2,1,0,7.55,0,2,Bajo,0
48200,2026-12-01 17:10:00,17,1,Compra,135.42,417.99,3900.01,3764.59,1,0,167,0,0,20,0,2154,6,4,0,9.93,0,2,Bajo,0
48201,2026-12-01 17:20:00,17,1,Recarga,352.58,99.11,6362.78,6010.2,0,1,43,0,1,71,0,772,5,0,3,3.03,0,6,Alto,1
48202,2026-12-01 17:30:00,17,1,Yape,497.09,976.22,3461.42,2964.33,1,1,92,1,0,27,0,26,3,2,0,0.87,0,3,Medio,0
48203,2026-12-01 17:40:00,17,1,Transferencia,175.63,693.81,5826.86,5651.23,0,0,131,0,0,36,0,2974,9,0,0,4.46,0,0,Bajo,0
48204,2026-12-01 17:50:00,17,1,Yape,104.72,322.77,1163.04,1058.32,0,0,176,1,1,41,0,359,4,1,0,4.43,0,4,Medio,0
48205,2026-12-01 18:00:00,18,1,Compra,270.65,481.94,9503.45,9232.8,0,0,40,0,0,29,0,1165,8,2,1,0.7,0,0,Bajo,0
48206,2026-12-01 18:10:00,18,1,Pago de servicios,250.34,285.64,592.88,342.54,1,0,20,0,1,56,0,803,8,1,0,4.02,0,3,Medio,0
48207,2026-12-01 18:20:00,18,1,Compra,47.56,754.16,163.68,116.12,0,0,149,1,0,80,0,2026,6,1,0,0.54,0,1,Bajo,0
48208,2026-12-01 18:30:00,18,1,Pago de servicios,111.44,662.21,6036.94,5925.5,1,0,41,1,0,71,1,2734,1,1,2,10.2,0,5,Alto,1
48209,2026-12-01 18:40:00,18,1,Recarga,505.77,543.59,6085.24,5579.47,0,0,19,0,0,42,0,896,2,5,0,10.44,1,6,Alto,1
48210,2026-12-01 18:50:00,18,1,Yape,155.95,406.66,9262.15,9106.2,0,1,121,0,0,40,0,1518,2,1,1,14.69,0,2,Bajo,0
48211,2026-12-01 19:00:00,19,1,Compra,388.18,341.26,388.18,0.0,1,0,60,0,0,69,0,1245,3,0,0,4.61,1,3,Medio,0
48212,2026-12-01 19:10:00,19,1,Yape,85.58,822.4,4145.11,4059.53,0,0,102,0,0,20,0,1162,6,3,0,3.4,0,0,Bajo,0
48213,2026-12-01 19:20:00,19,1,Compra,277.38,422.86,4132.58,3855.2,0,0,62,0,0,79,0,2068,3,1,0,6.34,1,2,Bajo,0
48214,2026-12-01 19:30:00,19,1,Yape,276.88,502.84,2765.81,2488.93,0,0,139,0,0,65,0,421,5,1,0,5.97,0,0,Bajo,0
48215,2026-12-01 19:40:00,19,1,Compra,330.02,214.97,8358.47,8028.45,0,0,105,1,1,65,0,2321,6,1,0,4.6,0,3,Medio,0
48216,2026-12-01 19:50:00,19,1,Yape,167.81,871.94,7650.73,7482.92,0,0,172,0,0,31,0,2711,4,0,0,1.09,0,1,Bajo,0
48217,2026-12-01 20:00:00,20,1,Yape,286.81,283.82,8460.17,8173.36,0,0,88,0,1,27,0,365,5,0,0,5.11,0,2,Bajo,0
48218,2026-12-01 20:10:00,20,1,Compra,1628.14,211.38,5490.78,3862.64,0,0,177,0,0,54,0,1425,3,2,0,1.66,0,5,Alto,1
48219,2026-12-01 20:20:00,20,1,Compra,372.21,643.36,5802.16,5429.95,0,0,40,0,0,50,0,1077,5,1,0,3.17,0,0,Bajo,0
48220,2026-12-01 20:30:00,20,1,Compra,1066.68,177.49,6669.69,5603.01,1,1,54,0,0,31,0,28,1,0,0,4.14,1,6,Alto,1
48221,2026-12-01 20:40:00,20,1,Transferencia,205.82,979.08,7677.11,7471.29,0,1,76,0,0,55,0,1280,5,2,0,1.21,0,1,Bajo,0
48222,2026-12-01 20:50:00,20,1,Yape,18.35,581.73,3679.22,3660.87,1,1,103,0,0,73,1,2818,2,1,0,0.18,0,3,Medio,0
48223,2026-12-01 21:00:00,21,1,Yape,518.73,93.54,7935.47,7416.74,0,1,99,0,0,47,0,237,5,0,1,1.54,0,3,Medio,0
48224,2026-12-01 21:10:00,21,1,Yape,1746.33,182.66,1746.33,0.0,0,0,31,0,0,41,0,2644,5,0,0,4.34,0,4,Medio,0
48225,2026-12-01 21:20:00,21,1,Yape,280.91,936.37,4449.14,4168.23,0,0,165,0,0,61,1,1923,7,2,0,1.22,0,2,Bajo,0
48226,2026-12-01 21:30:00,21,1,Yape,138.28,570.67,653.95,515.67,0,0,42,0,0,64,0,330,6,1,1,5.05,1,2,Bajo,0
48227,2026-12-01 21:40:00,21,1,Compra,267.45,387.23,267.45,0.0,0,0,30,0,0,58,0,1149,7,2,0,5.13,0,0,Bajo,0
48228,2026-12-01 21:50:00,21,1,Yape,785.59,710.49,5245.67,4460.08,0,0,25,0,0,35,0,1757,5,2,1,6.05,1,2,Bajo,0
48229,2026-12-01 22:00:00,22,1,Yape,280.46,403.73,280.46,0.0,1,0,9,0,0,55,0,1211,2,1,1,9.21,0,2,Bajo,0
48230,2026-12-01 22:10:00,22,1,Recarga,124.6,185.83,8690.75,8566.15,1,0,167,1,0,42,0,639,3,1,0,2.71,0,3,Medio,0
48231,2026-12-01 22:20:00,22,1,Yape,91.19,757.58,91.19,0.0,0,1,51,0,1,76,0,2551,0,1,0,6.85,0,3,Medio,0
48232,2026-12-01 22:30:00,22,1,Yape,499.97,396.3,5764.26,5264.29,0,0,115,0,0,36,0,2435,4,1,0,10.42,0,1,Bajo,0
48233,2026-12-01 22:40:00,22,1,Yape,5000.0,981.9,5000.0,0.0,0,0,110,0,0,73,0,2209,9,1,0,8.6,0,4,Medio,0
48234,2026-12-01 22:50:00,22,1,Transferencia,75.96,304.28,3221.64,3145.68,1,0,177,1,0,43,0,504,3,2,0,1.16,0,3,Medio,0
48235,2026-12-01 23:00:00,23,1,Yape,457.75,124.17,6000.5,5542.75,0,1,148,0,0,77,0,287,4,0,0,1.55,0,3,Medio,0
48236,2026-12-01 23:10:00,23,1,Transferencia,486.75,602.31,1336.2,849.45,1,0,79,0,0,49,0,336,2,2,1,6.7,0,1,Bajo,0
48237,2026-12-01 23:20:00,23,1,Pago de servicios,79.73,145.35,2382.94,2303.21,0,0,47,0,0,74,0,1397,7,0,0,4.73,0,0,Bajo,0
48238,2026-12-01 23:30:00,23,1,Yape,547.61,805.98,8172.11,7624.5,0,1,178,0,0,34,0,1915,6,1,0,10.03,0,3,Medio,0
48239,2026-12-01 23:40:00,23,1,Yape,1874.24,402.16,7113.83,5239.59,0,0,106,1,0,53,0,2951,4,2,0,1.78,0,5,Alto,1
48240,2026-12-01 23:50:00,23,1,Compra,635.98,974.91,1413.22,777.24,0,0,51,0,1,29,0,2243,3,0,0,10.07,0,3,Medio,0
48241,2026-12-02 00:00:00,0,2,Transferencia,169.61,905.21,5740.0,5570.39,0,0,34,1,0,46,0,1623,4,1,0,0.39,0,1,Bajo,0
48242,2026-12-02 00:10:00,0,2,Yape,62.71,539.43,6753.17,6690.46,0,0,41,0,0,74,0,503,3,1,0,0.9,0,0,Bajo,0
48243,2026-12-02 00:20:00,0,2,Yape,382.91,386.89,9213.87,8830.96,0,0,27,0,0,73,0,1996,5,1,0,2.78,1,2,Bajo,0
48244,2026-12-02 00:30:00,0,2,Yape,211.59,990.13,4864.86,4653.27,1,0,28,0,0,35,0,1443,4,1,2,7.2,0,2,Bajo,0
48245,2026-12-02 00:40:00,0,2,Yape,472.26,389.87,6774.16,6301.9,0,0,51,0,0,74,0,2747,4,1,0,1.18,1,2,Bajo,0
48246,2026-12-02 00:50:00,0,2,Compra,181.38,159.68,3555.55,3374.17,1,0,100,0,0,30,0,785,5,2,0,2.64,0,1,Bajo,0
48247,2026-12-02 01:00:00,1,2,Pago de servicios,98.04,750.21,6193.42,6095.38,1,0,75,1,0,28,0,1567,4,3,0,0.11,0,2,Bajo,0
48248,2026-12-02 01:10:00,1,2,Yape,263.13,837.44,2982.82,2719.69,0,0,111,0,1,50,1,1268,3,1,0,4.77,1,5,Alto,1
48249,2026-12-02 01:20:00,1,2,Transferencia,784.22,357.79,4773.21,3988.99,1,0,89,0,0,37,0,2233,4,0,2,0.06,0,2,Bajo,0
48250,2026-12-02 01:30:00,1,2,Yape,552.06,313.18,6177.41,5625.35,0,0,149,0,0,51,0,1045,1,1,0,14.51,0,1,Bajo,0
48251,2026-12-02 01:40:00,1,2,Compra,184.63,457.23,8881.61,8696.98,1,0,108,0,0,27,0,1834,5,0,0,4.35,0,1,Bajo,0
48252,2026-12-02 01:50:00,1,2,Compra,75.25,238.57,7784.16,7708.91,0,0,172,0,0,65,0,397,5,3,0,0.85,0,1,Bajo,0
48253,2026-12-02 02:00:00,2,2,Yape,183.06,898.48,8637.75,8454.69,1,0,149,0,0,42,0,330,5,1,2,2.22,0,2,Bajo,0
48254,2026-12-02 02:10:00,2,2,Yape,178.38,860.89,5088.29,4909.91,0,1,63,0,0,45,0,322,4,1,1,0.62,0,1,Bajo,0
48255,2026-12-02 02:20:00,2,2,Yape,232.64,720.39,5407.95,5175.31,0,0,175,0,0,30,0,2544,5,1,1,1.81,0,1,Bajo,0
48256,2026-12-02 02:30:00,2,2,Transferencia,1771.53,834.79,3272.4,1500.87,1,0,106,0,0,25,0,1283,5,1,0,6.1,0,3,Medio,0
48257,2026-12-02 02:40:00,2,2,Compra,179.44,288.93,4789.65,4610.21,0,1,93,0,0,52,0,1308,7,1,0,5.92,1,3,Medio,0
48258,2026-12-02 02:50:00,2,2,Yape,279.29,504.23,6524.93,6245.64,0,1,127,1,1,38,0,1086,3,0,1,1.65,0,4,Medio,0
48259,2026-12-02 03:00:00,3,2,Recarga,532.32,397.89,4405.94,3873.62,0,0,84,0,1,43,0,807,4,0,0,0.53,0,2,Bajo,0
48260,2026-12-02 03:10:00,3,2,Recarga,406.3,832.8,5378.49,4972.19,0,0,77,0,0,62,0,2069,7,0,2,5.49,0,1,Bajo,0
48261,2026-12-02 03:20:00,3,2,Yape,1059.62,190.91,7333.01,6273.39,0,0,92,0,0,54,0,274,1,1,0,0.52,1,4,Medio,0
48262,2026-12-02 03:30:00,3,2,Pago de servicios,142.07,229.85,5155.73,5013.66,0,0,48,0,0,53,0,15,0,0,0,16.87,0,1,Bajo,0
48263,2026-12-02 03:40:00,3,2,Compra,126.11,635.04,4556.14,4430.03,0,0,36,1,0,51,0,1631,5,0,1,2.25,0,1,Bajo,0
48264,2026-12-02 03:50:00,3,2,Yape,169.4,415.82,9849.7,9680.3,0,1,39,1,1,42,0,2411,4,0,0,4.74,0,4,Medio,0
48265,2026-12-02 04:00:00,4,2,Transferencia,96.57,191.28,777.72,681.15,1,0,172,0,0,52,0,1594,4,0,0,2.74,0,2,Bajo,0
48266,2026-12-02 04:10:00,4,2,Compra,258.36,153.4,8718.07,8459.71,0,0,172,0,0,39,0,130,3,0,1,2.3,0,1,Bajo,0
48267,2026-12-02 04:20:00,4,2,Yape,286.08,499.85,2035.42,1749.34,0,1,84,0,0,48,0,658,2,1,0,1.56,0,1,Bajo,0
48268,2026-12-02 04:30:00,4,2,Transferencia,175.41,751.65,5618.55,5443.14,1,0,113,0,1,28,0,2907,5,1,1,0.78,1,5,Alto,1
48269,2026-12-02 04:40:00,4,2,Yape,422.84,100.47,5807.53,5384.69,1,1,79,1,1,50,0,1516,1,3,0,1.68,0,7,Critico,1
48270,2026-12-02 04:50:00,4,2,Transferencia,435.19,754.5,4916.58,4481.39,0,1,42,1,0,26,0,690,7,0,1,15.82,0,3,Medio,0
48271,2026-12-02 05:00:00,5,2,Yape,117.91,633.48,2470.93,2353.02,0,0,33,0,0,32,0,2215,3,0,0,8.77,0,0,Bajo,0
48272,2026-12-02 05:10:00,5,2,Compra,434.66,363.37,9201.37,8766.71,0,0,30,0,0,58,0,1006,6,1,0,3.3,0,0,Bajo,0
48273,2026-12-02 05:20:00,5,2,Compra,77.2,78.9,77.2,0.0,0,0,119,0,0,44,0,2407,6,1,1,6.36,0,0,Bajo,0
48274,2026-12-02 05:30:00,5,2,Yape,96.77,971.21,9748.35,9651.58,0,0,138,0,0,38,0,2673,7,1,1,2.58,0,0,Bajo,0
48275,2026-12-02 05:40:00,5,2,Yape,1023.33,407.53,1956.32,932.99,0,0,54,0,0,46,0,2887,2,0,0,2.89,0,0,Bajo,0
48276,2026-12-02 05:50:00,5,2,Pago de servicios,194.95,937.18,7139.96,6945.01,0,0,170,0,1,37,0,2263,3,4,0,4.82,0,3,Medio,0
48277,2026-12-02 06:00:00,6,2,Recarga,199.86,548.47,3343.27,3143.41,1,0,70,1,0,69,0,2041,0,0,0,0.78,0,2,Bajo,0
48278,2026-12-02 06:10:00,6,2,Yape,1295.9,590.08,3769.32,2473.42,0,0,159,1,0,25,1,1001,2,2,0,6.27,0,3,Medio,0
48279,2026-12-02 06:20:00,6,2,Transferencia,291.6,363.08,3361.25,3069.65,0,0,81,0,0,43,0,1799,3,1,1,2.88,0,0,Bajo,0
48280,2026-12-02 06:30:00,6,2,Compra,188.9,435.26,3729.14,3540.24,1,0,6,1,0,67,0,2621,4,1,1,10.29,0,4,Medio,0
48281,2026-12-02 06:40:00,6,2,Yape,99.52,676.88,6279.14,6179.62,0,0,31,0,1,64,0,2058,3,0,3,4.65,0,3,Medio,0
48282,2026-12-02 06:50:00,6,2,Recarga,389.69,493.95,7846.6,7456.91,0,0,117,0,0,63,0,1438,4,1,0,7.08,0,0,Bajo,0
48283,2026-12-02 07:00:00,7,2,Pago de servicios,1042.61,425.26,1352.18,309.57,0,0,45,0,0,58,0,2669,5,1,0,16.87,0,1,Bajo,0
48284,2026-12-02 07:10:00,7,2,Transferencia,228.81,77.44,8361.43,8132.62,0,0,61,0,0,79,0,2000,4,1,0,11.56,1,3,Medio,0
48285,2026-12-02 07:20:00,7,2,Yape,887.76,400.55,9860.46,8972.7,0,0,142,0,0,58,0,2428,4,0,0,0.17,0,0,Bajo,0
48286,2026-12-02 07:30:00,7,2,Yape,211.65,231.2,7022.66,6811.01,0,1,89,0,0,41,0,1022,2,1,0,0.74,0,1,Bajo,0
48287,2026-12-02 07:40:00,7,2,Yape,114.98,934.43,4084.34,3969.36,1,0,51,0,0,70,0,888,2,1,0,4.85,0,1,Bajo,0
48288,2026-12-02 07:50:00,7,2,Transferencia,150.51,293.84,3920.8,3770.29,1,0,88,0,0,18,0,1713,3,0,0,5.21,0,1,Bajo,0
48289,2026-12-02 08:00:00,8,2,Yape,116.18,108.33,9136.95,9020.77,0,0,7,0,0,60,0,1162,3,1,0,9.98,0,1,Bajo,0
